sales_line_id,date_key,entity_id,customer_id,product_id,channel_id,qty,net_unit_price,net_amount,cogs_amount,currency
5795,20250429,1,1012,2,2,3,2163.96,6491.87,2708.52,CZK
5796,20240630,1,897,4,2,3,227.9,683.69,318.85,CZK
5797,20240826,1,127,1,1,3,2072.19,6216.56,2017.14,CZK
5798,20240715,1,151,1,1,3,2128.5,6385.51,1876.39,CZK
5799,20250918,2,489,1,3,1,1583.75,1583.75,592.62,EUR
5800,20240310,2,519,1,1,3,1746.06,5238.18,1714.31,EUR
5801,20250709,1,911,2,1,3,2879.25,8637.76,2742.33,CZK
5802,20250220,2,1060,2,2,2,1779.57,3559.14,1727.1,EUR
5803,20240225,1,573,6,3,2,430.76,861.52,557.55,CZK
5804,20250405,1,998,5,1,2,147.54,295.08,163.14,CZK
5805,20250719,1,1198,5,1,3,180.37,541.11,224.2,CZK
5806,20250629,1,653,2,2,1,2707.55,2707.55,854.44,CZK
5807,20250131,1,1173,5,1,2,121.04,242.08,137.82,CZK
5808,20240908,1,527,5,1,2,140.17,280.35,142.71,CZK
5809,20240503,1,1021,1,3,3,1543.67,4631.01,1990.6,CZK
5810,20240110,2,194,1,1,3,1455.43,4366.28,2022.37,EUR
5811,20240927,1,1055,4,1,3,208.91,626.72,353.88,CZK
5812,20250419,1,944,4,2,2,188.7,377.39,198.51,CZK
5813,20240129,1,1068,1,4,3,1431.57,4294.7,2053.51,CZK
5814,20260120,1,127,2,1,3,2116.64,6349.92,2624.94,CZK
5815,20250316,1,157,1,1,3,1719.75,5159.24,2014.32,CZK
5816,20240809,1,5,4,1,2,255.91,511.82,228.94,CZK
5817,20251223,1,596,1,1,3,2059.27,6177.8,1984.14,CZK
5818,20240518,1,807,6,1,2,595.85,1191.7,572.38,CZK
5819,20251220,1,393,6,1,2,653.76,1307.52,638.96,CZK
5820,20240730,1,13,3,2,2,4615.46,9230.91,2935.3,CZK
5821,20241012,2,1145,2,4,2,2431.43,4862.85,1708.25,EUR
5822,20241115,1,821,3,3,2,3682.8,7365.59,2922.7,CZK
5823,20260117,1,772,2,3,2,1954.3,3908.6,1847.26,CZK
5824,20240707,1,564,5,1,3,181.31,543.94,236.29,CZK
5825,20251231,1,823,5,2,1,147.15,147.15,76.43,CZK
5826,20240917,1,558,4,1,3,209.47,628.4,305.9,CZK
5827,20240802,1,397,1,1,1,2206.62,2206.62,569.97,CZK
5828,20250424,1,290,3,3,1,3801.4,3801.4,1388.01,CZK
5829,20250605,2,235,6,1,2,721.61,1443.23,570.44,EUR
5830,20240916,1,342,1,3,1,1602.65,1602.65,655.4,CZK
5831,20240410,1,1156,6,3,2,530.91,1061.82,601.45,CZK
5832,20241024,1,178,6,2,3,493.56,1480.69,989.1,CZK
5833,20250209,2,578,5,3,2,110.86,221.72,140.99,EUR
5834,20240131,2,536,1,1,1,1427.53,1427.53,683.89,EUR
5835,20240229,1,617,1,4,2,1443.46,2886.93,1300.95,CZK
5836,20251120,1,386,1,1,3,1664.47,4993.42,2018.62,CZK
5837,20240127,2,817,5,1,1,123.94,123.94,68.8,EUR
5838,20241101,1,489,3,3,2,3564.73,7129.45,3211.07,CZK
5839,20250727,1,1138,1,3,1,2059.48,2059.48,646.67,CZK
5840,20240903,1,599,3,3,3,3730.86,11192.57,4342.35,CZK
5841,20250106,2,258,2,1,3,1960.54,5881.61,2488.9,EUR
5842,20240305,1,911,2,3,1,2257.62,2257.62,960.62,CZK
5843,20250819,2,787,2,3,3,2763.01,8289.04,2811.12,EUR
5844,20250421,1,347,5,1,3,144.4,433.19,209.95,CZK
5845,20251001,1,58,5,1,2,142.45,284.9,151.32,CZK
5846,20251010,1,1157,3,2,2,3611.84,7223.68,2863.3,CZK
5847,20240920,1,33,4,3,1,198.26,198.26,117.96,CZK
5848,20240131,2,795,6,3,2,434.09,868.19,593.89,EUR
5849,20240917,1,1157,4,1,3,217.98,653.95,360.56,CZK
5850,20240419,1,23,5,2,2,124.7,249.41,153.48,CZK
5851,20250204,2,176,4,2,2,160.23,320.47,198.77,EUR
5852,20240419,1,1026,2,1,3,2363.66,7090.97,2463.1,CZK
5853,20251123,1,683,2,1,3,2381.37,7144.1,2509.29,CZK
5854,20250328,1,1079,4,1,3,216.12,648.35,346.46,CZK
5855,20240709,2,405,5,1,3,182.25,546.75,239.07,EUR
5856,20251122,1,835,5,1,1,140.19,140.19,73.93,CZK
5857,20250801,1,370,1,2,2,1874.58,3749.17,1309.37,CZK
5858,20241124,1,373,2,2,1,2190.8,2190.8,802.03,CZK
5859,20240420,1,1030,2,1,1,2308.78,2308.78,956.45,CZK
5860,20240915,1,56,5,3,3,126.35,379.06,208.55,CZK
5861,20250314,1,387,5,2,2,131.52,263.04,163.33,CZK
5862,20250729,1,965,5,1,3,174.54,523.61,215.34,CZK
5863,20240715,1,231,1,1,2,2112.78,4225.56,1228.54,CZK
5864,20250711,1,595,1,4,2,2164.6,4329.19,1198.97,CZK
5865,20240731,2,421,3,2,2,4476.26,8952.53,2826.75,EUR
5866,20240704,1,1085,1,3,3,2001.65,6004.96,1860.83,CZK
5867,20241201,1,265,1,4,1,2051.37,2051.37,659.25,CZK
5868,20240430,1,588,6,1,2,552.39,1104.78,605.16,CZK
5869,20241030,1,238,1,1,2,1742.97,3485.94,1226.42,CZK
5870,20240925,1,364,2,2,2,2177.74,4355.47,1578.36,CZK
5871,20240729,1,1169,5,1,1,180.65,180.65,70.63,CZK
5872,20250805,2,1005,6,1,1,743.58,743.58,317.57,EUR
5873,20240906,1,299,1,1,1,1728.99,1728.99,635.34,CZK
5874,20250605,2,906,1,3,3,1962.44,5887.33,1845.52,EUR
5875,20250624,2,885,3,1,3,5249.89,15749.68,4391.12,EUR
5876,20250515,2,804,1,3,2,1537.8,3075.61,1339.28,EUR
5877,20240721,1,408,5,1,1,185.25,185.25,81.33,CZK
5878,20250914,1,949,3,2,1,3649.32,3649.32,1371.85,CZK
5879,20240626,2,1001,1,1,1,2188.15,2188.15,598.07,EUR
5880,20240727,1,121,1,3,3,1896.51,5689.53,1872.05,CZK
5881,20251019,2,41,4,3,2,196.42,392.84,238.45,EUR
5882,20240912,1,375,2,2,3,2036.84,6110.51,2738.3,CZK
5883,20250607,2,870,2,1,3,3007.01,9021.04,2543.91,EUR
5884,20240201,1,1156,4,1,3,174.57,523.7,335.1,CZK
5885,20250406,2,981,2,3,2,2262.67,4525.34,1732.33,EUR
5886,20251014,1,729,1,1,1,1799.02,1799.02,614.99,CZK
5887,20250616,1,793,6,3,1,684.62,684.62,287.51,CZK
5888,20250313,1,958,2,3,1,2211.29,2211.29,951.24,CZK
5889,20250929,1,1185,1,4,3,1671.91,5015.73,1940.17,CZK
5890,20240811,2,226,3,2,3,4260.45,12781.36,4041.75,EUR
5891,20241009,1,760,2,1,2,2420.82,4841.65,1810.3,CZK
5892,20240222,1,974,6,1,1,478.66,478.66,282.38,CZK
5893,20250608,1,182,2,3,3,2684.17,8052.52,2574.63,CZK
5894,20250627,2,542,4,2,1,237.01,237.01,118.34,EUR
5895,20250718,1,877,4,1,1,265.44,265.44,109.82,CZK
5896,20250716,2,917,2,3,3,2743.93,8231.78,2546.7,EUR
5897,20240405,1,497,1,3,2,1594.02,3188.04,1222.26,CZK
5898,20250515,2,279,2,1,1,2452.66,2452.66,855.34,EUR
5899,20250727,2,912,6,2,2,603.89,1207.78,596.33,EUR
5900,20240602,1,585,1,3,1,1927.43,1927.43,594.68,CZK
5901,20241223,1,907,5,1,1,170.9,170.9,68.91,CZK
5902,20251116,1,442,5,1,2,147.12,294.24,149.93,CZK
5903,20241107,1,788,4,4,2,218.19,436.39,223.95,CZK
5904,20250719,1,301,4,3,2,251.72,503.45,212.26,CZK
5905,20250202,2,1139,1,3,2,1298.18,2596.36,1174.13,EUR
5906,20250508,1,1123,6,1,2,580.75,1161.49,652.54,CZK
5907,20250415,1,111,2,4,1,2337.13,2337.13,871.35,CZK
5908,20250503,1,2,2,2,2,2041.16,4082.32,1846.61,CZK
5909,20250808,1,371,4,2,2,228.37,456.74,199.53,CZK
5910,20251110,1,349,4,1,2,217.8,435.6,223.6,CZK
5911,20240810,1,231,1,1,1,2232.07,2232.07,669.28,CZK
5912,20251128,2,802,5,2,3,125.94,377.82,204.63,EUR
5913,20250416,2,524,2,4,2,2343.65,4687.3,1602.28,EUR
5914,20250323,1,790,2,1,2,2414.36,4828.72,1704.93,CZK
5915,20240903,2,1025,1,4,3,1687.64,5062.92,1828.81,EUR
5916,20241108,1,140,2,1,2,2411.97,4823.94,1739.55,CZK
5917,20250504,1,552,4,1,1,214.19,214.19,100.44,CZK
5918,20240930,1,2,1,1,3,1799.9,5399.7,2054.03,CZK
5919,20240803,1,318,1,1,2,2212.44,4424.88,1385.33,CZK
5920,20250907,2,983,4,2,1,185.47,185.47,99.19,EUR
5921,20241107,2,96,2,3,2,2164.36,4328.72,1909.58,EUR
5922,20250429,1,997,1,2,3,1543.83,4631.48,1799.9,CZK
5923,20240124,1,873,1,1,2,1454.29,2908.57,1152.13,CZK
5924,20240228,1,861,3,1,1,3416.02,3416.02,1605.02,CZK
5925,20250928,1,197,1,2,1,1529.56,1529.56,622.22,CZK
5926,20240416,1,1150,1,3,3,1525.48,4576.44,2020.71,CZK
5927,20250820,1,1115,2,1,2,3120.15,6240.31,1715.44,CZK
5928,20251107,1,345,1,1,1,1742.99,1742.99,574.62,CZK
5929,20241227,1,186,2,3,3,2560.08,7680.23,2414.28,CZK
5930,20251026,1,534,1,2,2,1480.64,2961.27,1166.47,CZK
5931,20241116,1,1086,2,2,3,2100.55,6301.65,2445.08,CZK
5932,20251215,1,66,1,1,3,2043.93,6131.8,1721.78,CZK
5933,20240627,2,110,4,1,2,261.41,522.82,220.69,EUR
5934,20241117,1,890,3,3,2,3648.0,7296.0,2752.61,CZK
5935,20241019,2,660,2,2,1,2077.45,2077.45,915.93,EUR
5936,20250811,1,457,3,2,3,4262.7,12788.11,4084.28,CZK
5937,20240202,2,553,2,3,3,1805.32,5415.95,2402.15,EUR
5938,20250913,1,561,1,3,1,1566.53,1566.53,663.47,CZK
5939,20240118,2,811,4,1,3,176.25,528.74,321.1,EUR
5940,20240825,1,818,3,4,1,4854.11,4854.11,1394.88,CZK
5941,20250323,1,861,5,2,2,129.64,259.28,143.6,CZK
5942,20240419,1,1176,1,1,3,1714.76,5144.27,1748.4,CZK
5943,20250103,1,896,1,2,2,1240.78,2481.56,1249.65,CZK
5944,20260118,1,685,4,1,3,180.42,541.26,360.56,CZK
5945,20250910,2,307,2,3,2,2198.52,4397.04,1877.13,EUR
5946,20240123,1,660,3,4,1,3421.33,3421.33,1441.2,CZK
5947,20250320,1,212,1,1,3,1664.46,4993.39,1814.97,CZK
5948,20250324,1,1192,4,3,3,194.49,583.47,337.27,CZK
5949,20240221,2,714,1,2,3,1274.22,3822.67,1874.37,EUR
5950,20250503,2,784,2,4,2,2465.21,4930.42,1887.76,EUR
5951,20250126,1,675,1,1,3,1423.79,4271.38,1882.44,CZK
5952,20250527,1,1194,2,3,3,2187.07,6561.22,2437.33,CZK
5953,20240811,2,768,4,4,2,270.87,541.75,238.57,EUR
5954,20240710,2,1164,3,2,3,4380.65,13141.94,3999.51,EUR
5955,20250706,2,954,2,1,3,3006.31,9018.94,2700.43,EUR
5956,20250625,1,632,4,2,3,234.0,702.01,322.27,CZK
5957,20240501,1,203,4,1,3,209.68,629.04,299.17,CZK
5958,20240611,2,764,5,2,3,161.28,483.84,209.17,EUR
5959,20250316,1,150,2,1,3,2374.23,7122.7,2513.14,CZK
5960,20250914,1,301,4,1,3,205.19,615.58,306.53,CZK
5961,20240531,1,746,6,4,1,557.47,557.47,302.89,CZK
5962,20240613,1,446,1,2,2,1934.63,3869.27,1352.53,CZK
5963,20250829,2,468,2,3,3,2736.86,8210.57,2817.48,EUR
5964,20250607,1,498,4,1,2,271.41,542.81,219.43,CZK
5965,20251108,1,690,6,1,2,574.74,1149.47,546.81,CZK
5966,20250811,1,474,2,4,1,2941.02,2941.02,932.81,CZK
5967,20251216,2,590,5,2,1,150.15,150.15,80.63,EUR
5968,20240521,2,862,1,1,2,1682.52,3365.03,1147.47,EUR
5969,20240723,1,288,2,3,3,2647.24,7941.73,2701.2,CZK
5970,20240627,1,1161,6,1,1,704.56,704.56,294.27,CZK
5971,20240211,1,583,2,3,2,1910.16,3820.33,1821.42,CZK
5972,20250808,2,625,4,1,1,258.61,258.61,106.9,EUR
5973,20250511,1,27,2,1,1,2420.51,2420.51,790.48,CZK
5974,20240305,1,903,1,4,1,1689.74,1689.74,624.91,CZK
5975,20240528,1,628,1,1,1,1775.42,1775.42,687.36,CZK
5976,20240523,2,819,4,3,3,197.1,591.29,353.21,EUR
5977,20241029,2,858,6,2,1,488.24,488.24,306.84,EUR
5978,20241208,1,328,1,1,1,1915.91,1915.91,595.48,CZK
5979,20240805,1,134,4,2,2,235.43,470.87,217.31,CZK
5980,20251129,1,930,1,1,1,1743.38,1743.38,691.65,CZK
5981,20240608,2,177,5,1,2,185.04,370.09,139.62,EUR
5982,20250225,1,904,2,1,3,2078.85,6236.56,2783.56,CZK
5983,20241124,2,532,2,2,1,2149.51,2149.51,822.51,EUR
5984,20241018,1,318,1,2,3,1511.26,4533.79,1798.24,CZK
5985,20250912,1,1011,2,1,3,2358.13,7074.4,2479.68,CZK
5986,20260104,1,947,5,1,2,126.69,253.38,161.73,CZK
5987,20240105,1,848,2,1,3,1978.63,5935.88,2744.34,CZK
5988,20241214,1,402,1,1,1,2065.64,2065.64,622.56,CZK
5989,20240330,1,579,6,3,3,525.73,1577.18,983.79,CZK
5990,20241121,1,671,1,1,3,1706.72,5120.15,2036.44,CZK
5991,20250408,2,1056,4,1,3,214.98,644.95,319.67,EUR
5992,20241105,1,1003,2,2,1,2170.62,2170.62,908.3,CZK
5993,20240820,1,312,1,2,2,1954.34,3908.68,1138.31,CZK
5994,20240822,1,142,1,1,3,2088.42,6265.25,1875.58,CZK
5995,20240813,1,1075,3,1,1,5043.74,5043.74,1474.37,CZK
5996,20240901,1,363,5,3,2,132.32,264.65,164.92,CZK
5997,20241007,1,162,4,1,3,204.04,612.11,325.55,CZK
5998,20250531,1,898,2,2,2,2171.87,4343.74,1713.0,CZK
5999,20240313,2,740,4,3,3,198.56,595.69,361.55,EUR
6000,20240131,1,1050,1,2,1,1282.86,1282.86,612.11,CZK
6001,20250123,1,38,2,1,1,1957.48,1957.48,941.86,CZK
6002,20250527,1,1065,4,3,1,202.15,202.15,117.11,CZK
6003,20240713,1,893,6,1,1,693.16,693.16,280.54,CZK
6004,20240531,1,785,6,1,1,581.74,581.74,320.78,CZK
6005,20250414,2,432,2,1,3,2333.48,7000.45,2660.85,EUR
6006,20241015,2,419,4,4,2,218.72,437.44,231.19,EUR
6007,20250706,1,652,3,3,3,4737.68,14213.03,4344.48,CZK
6008,20240420,1,780,1,3,3,1529.76,4589.28,1936.06,CZK
6009,20240331,2,828,1,1,1,1689.26,1689.26,577.28,EUR
6010,20250219,2,189,6,1,1,491.27,491.27,274.41,EUR
6011,20241021,1,585,2,2,2,2097.05,4194.09,1686.25,CZK
6012,20250701,1,203,2,3,3,2665.32,7995.96,2549.67,CZK
6013,20250115,1,598,5,3,3,110.55,331.65,207.66,CZK
6014,20240923,2,297,4,1,1,215.05,215.05,107.75,EUR
6015,20240429,1,857,5,3,3,129.2,387.6,212.42,CZK
6016,20240502,1,342,1,1,2,1694.99,3389.98,1314.93,CZK
6017,20250721,1,35,1,1,1,2135.26,2135.26,630.0,CZK
6018,20240619,1,403,5,1,3,180.57,541.71,233.1,CZK
6019,20250112,1,816,6,2,2,422.21,844.42,549.67,CZK
6020,20250906,1,1123,4,1,1,211.54,211.54,114.39,CZK
6021,20251105,1,57,2,2,3,2014.88,6044.63,2761.73,CZK
6022,20240720,1,1036,2,1,3,2986.82,8960.45,2388.58,CZK
6023,20240323,2,647,2,1,1,2311.35,2311.35,796.61,EUR
6024,20250804,2,205,4,3,2,238.61,477.21,239.23,EUR
6025,20250531,1,246,1,4,1,1719.75,1719.75,662.59,CZK
6026,20240905,1,100,2,2,1,2030.86,2030.86,959.16,CZK
6027,20250321,2,909,6,1,1,561.23,561.23,306.97,EUR
6028,20240521,2,409,4,4,1,204.83,204.83,99.21,EUR
6029,20250610,2,107,2,1,1,3119.45,3119.45,879.18,EUR
6030,20250630,1,542,2,1,1,2919.62,2919.62,961.72,CZK
6031,20240812,1,493,1,1,2,2193.01,4386.03,1359.15,CZK
6032,20241217,2,366,6,1,1,689.14,689.14,295.93,EUR
6033,20240907,1,23,2,3,1,2186.25,2186.25,954.67,CZK
6034,20240124,1,581,2,1,2,1980.74,3961.48,1840.65,CZK
6035,20240405,2,940,1,2,3,1456.43,4369.28,1796.64,EUR
6036,20251221,1,930,3,4,1,4671.79,4671.79,1592.41,CZK
6037,20241208,1,947,6,1,3,687.84,2063.51,957.3,CZK
6038,20240420,2,1127,4,1,2,205.21,410.41,204.31,EUR
6039,20240203,1,430,6,2,3,420.58,1261.75,907.39,CZK
6040,20240922,1,162,5,2,1,129.27,129.27,79.84,CZK
6041,20260108,1,1188,6,2,2,446.9,893.81,607.12,CZK
6042,20241015,1,191,1,1,2,1668.85,3337.69,1332.39,CZK
6043,20260120,1,1030,2,1,3,2103.09,6309.28,2399.39,CZK
6044,20250102,1,940,5,3,3,111.66,334.99,227.52,CZK
6045,20250727,1,1009,1,1,3,2076.09,6228.28,2048.56,CZK
6046,20250812,1,302,3,1,3,4849.72,14549.17,4152.05,CZK
6047,20240122,1,635,1,2,3,1313.4,3940.2,1977.65,CZK
6048,20240105,2,965,2,1,3,2087.98,6263.94,2859.35,EUR
6049,20251123,1,923,2,4,1,2462.45,2462.45,798.13,CZK
6050,20251201,2,950,1,2,2,1792.52,3585.03,1365.8,EUR
6051,20240409,1,901,4,4,2,211.83,423.66,215.58,CZK
6052,20250430,1,629,1,3,3,1621.53,4864.58,1797.3,CZK
6053,20251124,1,409,4,1,2,209.96,419.91,213.84,CZK
6054,20251214,2,872,3,2,2,4222.19,8444.38,3223.3,EUR
6055,20240810,1,67,1,1,1,2104.45,2104.45,680.66,CZK
6056,20250905,1,1134,1,1,3,1710.78,5132.34,2003.28,CZK
6057,20250430,1,187,1,2,3,1541.57,4624.72,1789.95,CZK
6058,20251127,1,1115,5,4,1,144.91,144.91,69.97,CZK
6059,20240420,1,460,5,1,1,142.45,142.45,74.63,CZK
6060,20250327,1,262,4,4,3,213.39,640.18,307.91,CZK
6061,20240119,1,874,4,1,2,178.13,356.25,221.53,CZK
6062,20240925,2,463,5,1,2,146.0,292.0,141.19,EUR
6063,20240109,2,908,3,4,3,3459.81,10379.43,3984.8,EUR
6064,20241128,2,68,1,1,1,1669.66,1669.66,677.96,EUR
6065,20250901,1,1149,5,4,3,146.11,438.34,246.78,CZK
6066,20250509,1,109,1,2,1,1510.74,1510.74,666.5,CZK
6067,20240825,1,336,1,3,1,1918.56,1918.56,577.55,CZK
6068,20241116,2,1044,5,2,3,131.48,394.45,237.21,EUR
6069,20241002,2,543,6,1,1,576.99,576.99,298.3,EUR
6070,20250703,1,239,1,3,1,2034.77,2034.77,641.96,CZK
6071,20240718,1,461,1,3,2,1959.31,3918.61,1155.87,CZK
6072,20240309,1,748,4,1,1,207.49,207.49,107.85,CZK
6073,20250115,1,387,3,1,3,3337.43,10012.29,4692.03,CZK
6074,20250915,1,1144,3,1,3,4066.18,12198.54,4455.45,CZK
6075,20241224,1,461,1,1,1,1963.78,1963.78,622.93,CZK
6076,20240602,1,614,1,1,2,2196.87,4393.74,1173.89,CZK
6077,20240204,1,329,1,3,2,1320.98,2641.97,1194.54,CZK
6078,20251209,1,190,1,3,3,1794.52,5383.57,1928.94,CZK
6079,20250725,2,127,5,2,1,150.3,150.3,81.71,EUR
6080,20240426,2,233,2,2,3,2172.49,6517.46,2757.79,EUR
6081,20240225,2,1048,1,1,3,1444.6,4333.81,1776.01,EUR
6082,20240407,2,989,6,1,2,563.94,1127.88,656.38,EUR
6083,20241009,1,446,3,2,3,3480.33,10441.0,4236.25,CZK
6084,20250901,1,454,3,1,2,3923.45,7846.9,2805.63,CZK
6085,20240430,1,348,6,1,2,559.52,1119.05,571.38,CZK
6086,20250906,1,687,1,1,1,1750.67,1750.67,579.81,CZK
6087,20240102,2,209,1,2,2,1255.18,2510.37,1215.86,EUR
6088,20250708,1,378,2,4,2,2894.39,5788.78,1758.81,CZK
6089,20240731,2,416,2,4,3,2995.41,8986.24,2775.99,EUR
6090,20251222,1,53,1,1,3,2012.56,6037.69,2005.05,CZK
6091,20241223,1,230,5,2,3,148.72,446.17,206.12,CZK
6092,20240722,2,597,4,2,2,232.39,464.78,235.73,EUR
6093,20240701,2,1165,4,1,3,256.67,770.01,351.31,EUR
6094,20250912,1,1074,5,1,2,143.12,286.25,142.82,CZK
6095,20241029,1,1171,2,3,3,2287.73,6863.18,2395.23,CZK
6096,20240921,1,939,1,1,2,1735.68,3471.36,1210.26,CZK
6097,20250706,1,567,2,3,1,2862.53,2862.53,911.05,CZK
6098,20250207,2,552,1,1,2,1515.75,3031.5,1176.52,EUR
6099,20250513,1,299,1,3,3,1544.67,4634.01,1731.21,CZK
6100,20241130,2,648,5,3,2,129.47,258.94,163.24,EUR
6101,20240218,1,1174,1,1,2,1447.36,2894.73,1136.39,CZK
6102,20240105,2,900,1,3,3,1333.09,3999.28,1748.53,EUR
6103,20240130,1,1138,3,2,1,2982.33,2982.33,1607.21,CZK
6104,20250307,2,349,5,1,1,138.07,138.07,69.9,EUR
6105,20250120,1,747,5,1,1,120.27,120.27,75.74,CZK
6106,20250715,2,952,6,2,1,647.1,647.1,320.75,EUR
6107,20251102,2,920,1,2,2,1506.3,3012.59,1283.0,EUR
6108,20240511,1,387,5,1,2,142.03,284.06,155.58,CZK
6109,20251219,1,928,2,3,3,2502.8,7508.41,2673.65,CZK
6110,20251130,2,584,1,4,3,1699.78,5099.33,1921.21,EUR
6111,20250407,2,235,1,2,1,1504.82,1504.82,625.8,EUR
6112,20250202,2,787,4,2,2,155.01,310.01,219.3,EUR
6113,20240512,1,562,3,3,2,3619.27,7238.54,2663.18,CZK
6114,20240513,1,478,2,1,3,2359.96,7079.87,2464.43,CZK
6115,20240115,1,947,2,1,3,2097.51,6292.53,2717.83,CZK
6116,20250430,2,509,5,1,2,142.46,284.93,147.42,EUR
6117,20241121,1,111,1,1,2,1690.11,3380.22,1359.04,CZK
6118,20240524,1,785,1,1,1,1726.19,1726.19,664.9,CZK
6119,20240410,2,1128,2,1,2,2337.57,4675.14,1613.5,EUR
6120,20240217,1,1035,4,1,1,179.38,179.38,114.44,CZK
6121,20250426,1,679,4,1,3,217.36,652.09,301.54,CZK
6122,20250529,2,499,1,3,3,1523.85,4571.54,1749.37,EUR
6123,20250419,1,489,1,4,1,1787.55,1787.55,674.68,CZK
6124,20240324,1,599,2,1,3,2313.85,6941.56,2780.87,CZK
6125,20240201,2,995,1,1,2,1512.41,3024.82,1172.47,EUR
6126,20240320,2,463,4,1,2,208.24,416.49,234.57,EUR
6127,20250718,1,189,1,1,3,2127.52,6382.56,1985.21,CZK
6128,20250709,1,212,2,2,1,2688.81,2688.81,795.25,CZK
6129,20240809,1,1198,4,3,1,243.82,243.82,118.1,CZK
6130,20240211,1,1104,2,1,1,2050.38,2050.38,879.6,CZK
6131,20240828,1,1099,2,3,3,2868.95,8606.84,2387.23,CZK
6132,20250831,1,1148,1,4,3,2119.58,6358.75,1941.74,CZK
6133,20240417,1,1065,3,1,1,3924.52,3924.52,1453.34,CZK
6134,20250820,1,1198,1,2,3,1802.66,5407.97,2076.61,CZK
6135,20241213,2,706,1,1,1,1910.88,1910.88,595.65,EUR
6136,20240416,1,92,1,2,1,1526.85,1526.85,653.72,CZK
6137,20251202,1,963,4,1,3,238.66,715.99,329.19,CZK
6138,20250124,2,817,2,1,2,1959.49,3918.98,1684.11,EUR
6139,20250519,1,348,4,1,3,206.99,620.97,308.96,CZK
6140,20240313,2,440,3,3,3,3786.16,11358.49,4392.58,EUR
6141,20241006,2,38,5,1,2,142.23,284.46,161.19,EUR
6142,20250420,2,157,2,3,1,2132.18,2132.18,798.96,EUR
6143,20250429,2,449,4,1,1,210.62,210.62,105.69,EUR
6144,20240217,2,381,5,1,2,126.94,253.89,143.18,EUR
6145,20250329,1,61,4,1,3,203.32,609.95,346.78,CZK
6146,20251210,1,791,2,3,1,2502.81,2502.81,942.99,CZK
6147,20250813,1,676,6,3,1,644.8,644.8,287.62,CZK
6148,20240605,2,766,5,1,3,179.4,538.21,241.7,EUR
6149,20251116,1,35,3,3,3,3749.85,11249.54,4399.92,CZK
6150,20250527,1,90,6,3,1,511.88,511.88,326.51,CZK
6151,20240212,1,920,3,1,1,3483.64,3483.64,1499.02,CZK
6152,20240406,1,582,1,1,2,1758.16,3516.32,1271.51,CZK
6153,20251122,1,854,3,2,3,3541.95,10625.84,4073.97,CZK
6154,20240606,1,885,6,1,3,713.92,2141.75,889.27,CZK
6155,20240313,2,1074,1,1,2,1707.55,3415.11,1218.66,EUR
6156,20241204,1,715,1,3,1,1835.24,1835.24,573.66,CZK
6157,20250129,2,686,4,3,2,165.41,330.81,236.47,EUR
6158,20250306,2,435,6,1,1,584.86,584.86,290.2,EUR
6159,20250509,1,227,5,1,2,139.71,279.43,139.13,CZK
6160,20260120,1,914,1,1,2,1446.23,2892.46,1371.68,CZK
6161,20250724,2,324,1,2,2,1950.82,3901.64,1353.83,EUR
6162,20240120,2,301,1,1,1,1417.62,1417.62,583.33,EUR
6163,20240307,1,9,2,1,2,2305.48,4610.96,1877.92,CZK
6164,20240101,1,1094,2,2,2,1706.5,3413.0,1772.19,CZK
6165,20241023,1,615,4,1,2,206.6,413.2,227.51,CZK
6166,20240920,1,1140,2,2,1,2124.54,2124.54,901.76,CZK
6167,20251202,1,814,6,1,3,688.21,2064.62,917.3,CZK
6168,20241001,1,897,2,2,3,2110.39,6331.17,2435.18,CZK
6169,20240124,1,355,1,1,2,1526.71,3053.42,1303.06,CZK
6170,20251025,1,919,4,1,2,214.52,429.04,207.01,CZK
6171,20240714,1,409,1,1,1,2159.77,2159.77,672.93,CZK
6172,20251116,2,1023,3,3,3,3612.11,10836.32,4190.47,EUR
6173,20250804,2,1066,5,1,3,177.73,533.18,214.67,EUR
6174,20251023,1,455,2,1,1,2374.45,2374.45,940.37,CZK
6175,20250907,2,605,6,2,3,497.42,1492.25,883.13,EUR
6176,20240417,2,335,4,2,1,189.28,189.28,116.72,EUR
6177,20250415,1,110,3,2,2,3409.74,6819.48,3025.99,CZK
6178,20241105,1,445,2,2,2,2184.09,4368.18,1880.98,CZK
6179,20250417,1,754,1,2,2,1556.19,3112.38,1237.46,CZK
6180,20250714,2,847,1,1,3,2190.73,6572.18,2045.65,EUR
6181,20250111,2,14,5,2,1,103.04,103.04,69.21,EUR
6182,20240822,1,1113,1,1,2,2240.91,4481.82,1383.13,CZK
6183,20251119,1,1052,3,2,3,3611.4,10834.21,4100.44,CZK
6184,20250513,2,911,1,1,3,1672.09,5016.28,2055.96,EUR
6185,20251027,2,171,5,2,1,131.73,131.73,68.51,EUR
6186,20240627,1,106,2,3,1,2848.21,2848.21,887.49,CZK
6187,20250921,1,240,4,4,2,207.41,414.82,210.16,CZK
6188,20240830,2,1092,1,3,1,2042.9,2042.9,689.76,EUR
6189,20241211,1,805,1,1,2,2041.0,4082.0,1268.67,CZK
6190,20251008,2,192,1,2,1,1557.08,1557.08,637.7,EUR
6191,20240923,2,711,6,1,2,580.86,1161.73,629.83,EUR
6192,20240707,1,550,1,1,3,2204.74,6614.23,1743.42,CZK
6193,20251118,1,311,4,2,1,183.33,183.33,106.96,CZK
